,housing_median_age,total_rooms,long_lat_cluster,median_income_Power2,ocean_proximity_INLAND,ocean_proximity_NEAR OCEAN,median_income_Power2_multiply_housing_median_age,median_income_Power2_divide_long_lat_cluster,median_house_value
7721,0.27877948,-0.001425593,0,0.8808402,0.0,0.0,0.24556017,0.0,255400.0
6179,0.5922002,-0.59259343,0,0.5070795,0.0,0.0,0.30029258,0.0,189600.0
18063,-1.1700983,0.32654333,1,1.7273259,0.0,0.0,-2.021141,1.7273259162902832,500001.0
6618,1.4414437,0.18302776,0,-0.038540334,1.0,0.0,-0.05555372,0.0,230600.0
5029,0.90295583,-0.8006413,0,-0.23077366,0.0,0.0,-0.20837842,0.0,104300.0
6747,0.9802747,0.5063377,0,0.9025665,0.0,0.0,0.88476306,0.0,270700.0
20299,-1.2521273,1.615172,0,0.3080712,0.0,1.0,-0.38574436,0.0,215200.0
14647,-1.5815074,-1.7010248,4,0.23282936,0.0,1.0,-0.36822137,0.05820734053850174,143800.0
12489,0.74788505,0.22837685,5,-1.7892921,1.0,0.0,-1.3381848,-0.35785841941833496,87900.0
11486,-0.924826,0.4687334,0,0.50067025,0.0,0.0,-0.46303287,0.0,134800.0
19819,-0.11752352,-0.51962894,2,-1.8152229,1.0,0.0,0.21333139,-0.9076114296913147,41700.0
9783,-1.334286,0.909733,2,0.3034991,0.0,0.0,-0.40495458,0.15174955129623413,135000.0
15082,-0.037821658,0.5973476,4,-0.9249577,0.0,0.0,0.034983434,-0.2312394231557846,137500.0
10813,-1.0882025,-0.3532227,0,-0.63475704,0.0,0.0,0.69074416,0.0,177800.0
2070,0.27877948,-0.5859703,2,-0.78325605,1.0,0.0,-0.21835572,-0.3916280269622803,78300.0
13415,-0.11752352,0.30825624,0,-0.50110674,1.0,0.0,0.05889183,0.0,143100.0
2800,-1.1700983,-0.7136528,0,-1.8287127,1.0,0.0,2.1397736,0.0,32900.0
10065,-0.924826,0.78601986,5,-0.5868887,1.0,0.0,0.5427699,-0.11737773418426514,128900.0
16401,-0.11752352,-1.385833,5,0.88559383,1.0,0.0,-0.10407811,0.1771187663078308,181300.0
17929,0.51411223,-0.85971254,1,0.27772814,0.0,0.0,0.14278343,0.2777281403541565,287100.0
7858,0.35740978,0.5052452,0,-0.48537537,0.0,0.0,-0.1734779,0.0,183400.0
17041,0.35740978,1.2507634,1,1.3054221,0.0,1.0,0.46657062,1.305422067642212,405000.0
19438,0.35740978,-1.4156196,5,1.0833255,1.0,0.0,0.38719112,0.21666510105133058,146200.0
9127,-1.334286,0.9539815,0,-0.41688648,1.0,0.0,0.5562458,0.0,116300.0
8474,0.4358511,0.59683806,0,0.6357345,0.0,0.0,0.27708557,0.0,181300.0
4008,-0.19743578,1.5097785,0,1.8103905,0.0,0.0,-0.35743585,0.0,409900.0
96,0.19995128,1.212682,1,-0.56610656,0.0,0.0,-0.11319373,-0.5661065578460693,183800.0
2519,-0.43834656,-0.40253472,3,-0.1379161,1.0,0.0,0.06045505,-0.045972034335136414,85400.0
12498,1.8225651,-0.31090936,5,-0.49396107,1.0,0.0,-0.9002762,-0.09879221320152283,111800.0
14268,0.8254944,-2.078064,4,-0.65986735,0.0,1.0,-0.5447168,-0.16496683657169342,86500.0
1794,1.8225651,-2.486744,1,-0.18781205,0.0,0.0,-0.34229967,-0.18781204521656036,275000.0
19189,0.27877948,0.9228127,1,-0.22500095,0.0,0.0,-0.06272565,-0.22500094771385193,172200.0
12643,0.67012244,0.43692473,5,-1.4140613,1.0,0.0,-0.9475942,-0.2828122615814209,65400.0
17814,-1.2521273,0.9152983,1,1.3063312,0.0,0.0,-1.6356928,1.3063311576843262,329400.0
1658,-0.8433539,0.31395978,1,1.6262987,1.0,0.0,-1.3715453,1.6262986660003662,288000.0
10016,-1.6641525,0.009800005,5,0.13362528,1.0,0.0,-0.22237284,0.026725056767463683,175000.0
15246,0.12091529,-0.43020478,4,1.5317054,0.0,1.0,0.1852066,0.382926344871521,492500.0
17919,-0.8433539,-0.34825644,1,0.5629393,0.0,0.0,-0.47475705,0.5629392862319946,238900.0
13442,-0.8433539,0.6617456,0,-0.64384043,1.0,0.0,0.5429854,0.0,120200.0
20257,0.51411223,0.06529466,0,-1.2859159,0.0,1.0,-0.6611051,0.0,160300.0
11315,-0.68086463,-0.09291841,0,-0.4750139,0.0,0.0,0.32342017,0.0,162200.0
6994,0.67012244,-0.31578344,0,0.35995728,0.0,0.0,0.24121545,0.0,171400.0
338,1.3648887,0.0025943457,1,-1.0646107,0.0,0.0,-1.453075,-1.0646107196807861,88900.0
16471,-0.2775492,-0.7922984,5,-0.17833401,1.0,0.0,0.049496464,-0.035666802525520326,91100.0
11218,-0.924826,-0.7780515,0,0.7084953,0.0,0.0,-0.65523493,0.0,159500.0
16725,-0.924826,0.9137097,2,0.6290409,0.0,0.0,-0.5817534,0.3145204484462738,225600.0
3156,-0.5998577,-0.17122509,0,-1.3673644,1.0,0.0,0.82022405,0.0,67900.0
412,1.8225651,0.16259098,1,0.6669168,0.0,0.0,1.2154993,0.6669167876243591,290100.0
675,-0.35785517,0.12439298,1,0.75450456,0.0,0.0,-0.27000335,0.7545045614242554,212600.0
159,1.8225651,-0.005457548,1,-0.6404125,0.0,0.0,-1.1671935,-0.6404125094413757,243800.0
10937,0.27877948,-1.6617016,0,0.15983343,0.0,0.0,0.04455828,0.0,159000.0
4310,0.12091529,-0.19665368,0,-1.2594563,0.0,0.0,-0.15228753,0.0,212500.0
20608,-0.35785517,-1.0375222,5,-1.4748219,1.0,0.0,0.52777267,-0.2949643850326538,48800.0
5861,1.5178846,0.017760636,0,1.1597959,0.0,0.0,1.7604363,0.0,231400.0
2496,-0.35785517,-0.75681305,2,-1.3039823,1.0,0.0,0.4666368,-0.6519911289215088,68900.0
9595,-1.0064436,0.7535878,5,0.9870236,1.0,0.0,-0.9933836,0.19740471839904786,126200.0
13583,1.2114224,0.17812389,0,-1.6120815,1.0,0.0,-1.9529117,0.0,75800.0
12554,0.041660286,-0.7946796,5,-1.8912108,1.0,0.0,-0.078788385,-0.37824215888977053,55800.0
3599,0.4358511,0.37146688,0,1.2481434,0.0,0.0,0.5440047,0.0,315300.0
10148,-0.11752352,0.32466203,0,2.1000693,0.0,0.0,-0.24680753,0.0,411800.0
15102,-0.68086463,1.744014,4,-0.2605819,0.0,0.0,0.177421,-0.06514547765254974,154600.0
11815,-0.924826,-0.5970186,5,-1.160773,1.0,0.0,1.0735132,-0.23215460777282715,55300.0
7778,0.12091529,0.7031152,0,-0.5436399,0.0,0.0,-0.06573438,0.0,165600.0
11195,0.12091529,-0.50359297,0,-0.118177116,0.0,0.0,-0.014289421,0.0,201900.0
13347,-0.5998577,-0.2618866,0,-0.87632686,1.0,0.0,0.5256714,0.0,102500.0
5192,1.0574557,-0.64395416,0,-1.8362101,0.0,0.0,-1.9417108,0.0,104800.0
7074,0.27877948,0.32716954,0,0.3878321,0.0,0.0,0.10811963,0.0,226200.0
17155,-1.0064436,-0.13027361,1,1.6901515,0.0,1.0,-1.7010422,1.6901514530181885,500001.0
18628,-0.68086463,-0.15418611,1,1.7190785,0.0,0.0,-1.1704597,1.719078540802002,402300.0
10760,-1.0882025,0.085042894,0,2.671047,0.0,0.0,-2.9066398,0.0,500001.0
4572,0.27877948,-0.403553,0,-1.1729945,0.0,0.0,-0.3270068,0.0,152500.0
14994,-0.35785517,1.4624017,4,0.3772038,0.0,1.0,-0.13498433,0.09430094808340073,137000.0
15992,1.5942142,0.4380741,1,1.0761403,0.0,0.0,1.7155981,1.076140284538269,366300.0
5778,-1.1700983,0.5659836,0,-0.42540652,0.0,0.0,0.49776745,0.0,178600.0
12283,-0.76203185,0.15689829,4,-1.4954925,1.0,0.0,1.1396129,-0.37387311458587646,63000.0
6145,-0.11752352,0.8405667,0,0.40738106,1.0,0.0,-0.047876857,0.0,160500.0
499,1.6704355,-0.8234072,1,-1.3377743,0.0,0.0,-2.2346656,-1.3377742767333984,150800.0
1071,1.1345036,0.5633785,3,-1.0519071,1.0,0.0,-1.1933924,-0.35063568751017254,85100.0
18916,0.5922002,-0.667744,1,-1.0158522,0.0,0.0,-0.6015879,-1.0158522129058838,90400.0
12935,-0.924826,1.9431663,5,0.18529022,1.0,0.0,-0.17136121,0.037058043479919436,216100.0
16257,0.4358511,-0.8126014,5,-1.4222705,1.0,0.0,-0.6198982,-0.2844541072845459,63100.0
5390,0.5922002,0.0009878095,0,-0.4809577,0.0,0.0,-0.28482324,0.0,222100.0
17396,-0.19743578,-0.12676083,2,-0.53152263,0.0,0.0,0.104941584,-0.2657613158226013,121400.0
10919,0.4358511,0.1185295,0,-0.8522132,0.0,0.0,-0.37143806,0.0,162500.0
2506,-0.68086463,-0.5487697,2,-1.122572,1.0,0.0,0.76431954,-0.5612859725952148,58100.0
19654,0.67012244,-1.06725,5,-1.5414481,1.0,0.0,-1.032959,-0.308289623260498,69500.0
18470,-1.2521273,1.269235,1,1.3261343,0.0,0.0,-1.660489,1.3261343240737915,288100.0
15201,-1.0882025,-0.22524966,4,1.7246386,0.0,0.0,-1.876756,0.431159645318985,310600.0
3042,0.8254944,0.3805074,2,-0.976049,1.0,0.0,-0.805723,-0.48802450299263,65400.0
2640,0.27877948,-0.19026098,3,-0.06687353,0.0,0.0,-0.018642968,-0.02229117602109909,95200.0
13590,1.5178846,-0.57167995,0,-1.8173921,1.0,0.0,-2.7585914,0.0,70800.0
7438,0.9802747,-0.7182866,0,-0.3554464,0.0,0.0,-0.3484351,0.0,164800.0
6471,0.5922002,-0.8719118,0,-0.22297017,0.0,0.0,-0.13204299,0.0,258100.0
10864,0.12091529,-0.32164827,0,0.0197855,0.0,0.0,0.0023923696,0.0,185200.0
7374,1.4414437,-0.3722051,0,0.3645182,0.0,0.0,0.52543247,0.0,171300.0
4739,0.90295583,0.1886093,0,-0.2278458,0.0,0.0,-0.2057347,0.0,287500.0
16838,0.4358511,1.2289197,1,0.64914805,0.0,1.0,0.2829319,0.6491480469703674,249000.0
2980,0.4358511,0.5019679,2,-0.076311916,1.0,0.0,-0.033260632,-0.03815595805644989,71400.0
18603,-0.43834656,-1.8994588,1,1.6104863,0.0,1.0,-0.7059511,1.6104862689971924,273900.0
8619,0.041660286,0.46085304,0,1.5083007,0.0,0.0,0.06283624,0.0,352700.0
5268,-0.35785517,0.17461069,0,1.6529809,0.0,0.0,-0.59152776,0.0,500001.0
11534,-0.19743578,-1.1833812,0,-1.7554944,0.0,0.0,0.3465974,0.0,46700.0
3397,0.9802747,-0.8018351,0,-0.376365,0.0,0.0,-0.3689411,0.0,160300.0
20154,0.8254944,-0.035669465,0,1.4690176,0.0,0.0,1.2126658,0.0,427600.0
8173,0.5922002,-0.22804168,0,0.55880535,0.0,0.0,0.33092466,0.0,235000.0
606,1.1345036,-0.48872465,1,-0.5518371,0.0,0.0,-0.62606114,-0.5518370866775513,181000.0
491,1.8225651,-0.35123473,1,0.89019644,0.0,0.0,1.6224409,0.8901964426040649,456300.0
7355,-0.2775492,0.11485093,0,-1.0205073,0.0,0.0,0.283241,0.0,164200.0
16361,0.041660286,0.14399213,5,-0.19481662,1.0,0.0,-0.008116116,-0.038963323831558226,100000.0
795,-0.43834656,-0.17302889,1,-0.30662993,0.0,0.0,0.13441017,-0.3066299259662628,179500.0
18389,-1.1700983,1.8390468,1,1.8779691,0.0,0.0,-2.1974084,1.8779691457748413,394200.0
4771,1.2882162,-0.22617984,0,-0.79896915,0.0,0.0,-1.029245,0.0,138000.0
11796,-1.0064436,0.6535047,5,0.34400022,1.0,0.0,-0.34621683,0.06880004405975342,126400.0
10915,1.2882162,0.12585682,0,-0.083529755,0.0,0.0,-0.107604384,0.0,177000.0
3210,0.5922002,-0.5498558,2,-1.0756377,1.0,0.0,-0.6369929,-0.5378188490867615,61000.0
12518,1.8225651,0.63932455,5,-1.4425786,1.0,0.0,-2.6291933,-0.2885157108306885,84100.0
4564,1.8225651,-0.260938,0,-1.3821702,0.0,0.0,-2.5190952,0.0,185900.0
8776,0.041660286,0.70077306,0,0.35995728,0.0,0.0,0.014995923,0.0,285800.0
12257,-1.4989794,1.6632022,4,-1.0205073,1.0,0.0,1.5297195,-0.25512683391571045,108900.0
2690,-0.35785517,-0.44469193,4,-1.2823504,1.0,0.0,0.45889574,-0.3205876052379608,66400.0
13198,0.041660286,-1.3520561,0,-0.5968161,1.0,0.0,-0.02486353,0.0,114400.0
3279,-1.0882025,-0.14617611,3,-1.5307347,1.0,0.0,1.6657492,-0.510244886080424,86500.0
10359,-1.0064436,0.58407015,0,1.7058463,0.0,0.0,-1.7168381,0.0,315600.0
5815,-0.2775492,1.5867167,0,-0.8471118,0.0,0.0,0.23511522,0.0,184500.0
6780,0.8254944,0.9559035,0,-0.055239838,0.0,0.0,-0.045600176,0.0,364900.0
17996,0.19995128,0.4397955,1,-0.2354144,0.0,0.0,-0.04707141,-0.23541440069675446,264900.0
12825,-0.19743578,-0.3522285,5,0.3405267,1.0,0.0,-0.067232154,0.06810534000396729,99800.0
12196,-1.6641525,-1.9952492,4,2.0809035,0.0,0.0,-3.462941,0.5202258825302124,465600.0
17189,0.67012244,0.35503125,1,1.0409242,0.0,1.0,0.69754666,1.0409241914749146,277700.0
13228,-0.35785517,-1.1340916,0,0.4325018,1.0,0.0,-0.154773,0.0,213500.0
8872,1.1345036,1.3319955,0,1.0960474,0.0,0.0,1.2434697,0.0,500001.0
2162,0.5922002,-0.7159687,2,-0.75606775,1.0,0.0,-0.44774348,-0.3780338764190674,69600.0
13448,-1.9127636,1.3155789,0,-0.8290687,1.0,0.0,1.5858124,0.0,92000.0
17931,0.5922002,-1.4099292,1,-0.19280218,0.0,0.0,-0.11417749,-0.19280217587947845,244400.0
18705,0.5922002,-0.90015554,3,-0.6860941,1.0,0.0,-0.40630507,-0.22869803508122763,75300.0
2466,-0.76203185,-0.7863535,2,-0.9052005,1.0,0.0,0.6897916,-0.45260024070739746,78200.0
5193,1.0574557,-1.6662221,0,-0.8522132,0.0,0.0,-0.9011777,0.0,110200.0
18775,0.27877948,-0.8149992,3,-1.5161983,1.0,0.0,-0.42268497,-0.5053994258244833,68500.0
134,-0.037821658,-0.76741266,1,1.8573457,0.0,0.0,-0.070247896,1.857345700263977,335200.0
4634,-0.037821658,1.3953391,0,-1.3528413,0.0,0.0,0.0511667,0.0,300000.0
20218,0.9802747,-0.8222046,0,0.566674,0.0,1.0,0.55549616,0.0,229100.0
10382,-1.0882025,0.41546872,0,1.3657562,0.0,0.0,-1.4862193,0.0,275000.0
5385,-0.35785517,0.89892775,0,-0.28828776,0.0,0.0,0.10316527,0.0,366700.0
7763,0.5922002,-1.5633737,0,0.0811776,0.0,0.0,0.048073392,0.0,167600.0
15252,0.041660286,0.8468585,4,0.40408656,0.0,1.0,0.016834361,0.10102164000272751,394400.0
1909,-0.76203185,0.24114476,5,-0.4110712,1.0,0.0,0.31324935,-0.08221424221992493,97600.0
15467,-0.5998577,0.9204434,4,0.7812503,0.0,0.0,-0.468639,0.19531257450580597,218500.0
6234,0.27877948,0.117060244,0,0.68874425,0.0,0.0,0.19200777,0.0,184800.0
11957,-0.2775492,0.515568,0,-0.9493732,1.0,0.0,0.26349777,0.0,113700.0
14530,-1.0064436,-0.48343775,4,0.73737454,0.0,0.0,-0.7421259,0.1843436360359192,191100.0
4624,1.8225651,-1.2008586,0,1.1754432,0.0,0.0,2.1423216,0.0,500001.0
6375,0.5922002,-0.4209421,0,1.487462,1.0,0.0,0.88087535,0.0,500001.0
1028,-0.924826,0.13531753,5,-0.8345187,1.0,0.0,0.7717846,-0.16690373420715332,99100.0
13455,-1.9127636,0.56910104,0,0.8168375,1.0,0.0,-1.562417,0.0,138900.0
7827,0.4358511,-0.29539382,0,-0.36631504,0.0,0.0,-0.1596588,0.0,180800.0
1322,1.8225651,0.12585682,1,-0.6741807,1.0,0.0,-1.2287382,-0.6741806864738464,99400.0
19950,-1.334286,1.3236679,2,0.024241773,1.0,0.0,-0.03234546,0.012120886705815792,90200.0
19537,-0.43834656,-1.9010403,5,-1.7036843,1.0,0.0,0.7468042,-0.34073686599731445,275000.0
20333,-1.5815074,2.3686032,0,1.4686935,0.0,0.0,-2.3227496,0.0,284200.0
4841,0.74788505,-0.5683941,0,-1.1959579,0.0,0.0,-0.89443904,0.0,135200.0
16818,-1.0064436,2.0979397,1,0.778513,0.0,1.0,-0.78352946,0.7785130143165588,262000.0
18003,-0.11752352,0.54287666,1,1.0450218,0.0,0.0,-0.12281464,1.0450217723846436,273500.0
9146,-0.2775492,-0.81020546,0,1.2724273,0.0,0.0,-0.3531612,0.0,220200.0
12947,-0.35785517,0.7934583,5,0.8059148,1.0,0.0,-0.2884008,0.161182963848114,186200.0
1363,1.2114224,-0.43640205,1,-1.2217779,0.0,0.0,-1.4800892,-1.2217779159545898,133900.0
5865,1.3648887,-0.6894535,0,-0.5849211,0.0,0.0,-0.7983522,0.0,229900.0
2477,-0.924826,-1.7560198,2,-0.9959419,1.0,0.0,0.92107296,-0.49797093868255615,55000.0
1524,-0.8433539,2.230726,1,1.5981609,0.0,0.0,-1.3478153,1.5981608629226685,306900.0
19252,-1.7469116,1.7728028,1,-0.28663883,0.0,0.0,0.5007327,-0.2866388261318207,191000.0
10742,0.74788505,-0.88048023,0,2.3096821,0.0,0.0,1.7273767,0.0,500001.0
8547,0.5922002,-0.4802714,0,0.37248823,0.0,0.0,0.22058761,0.0,238200.0
5507,1.0574557,0.32466203,0,0.81018764,0.0,0.0,0.8567375,0.0,301300.0
14375,0.5922002,0.3702551,4,1.4410552,0.0,1.0,0.8533932,0.36026379466056824,345800.0
5594,0.12091529,-0.8090082,0,1.0833255,0.0,0.0,0.13099062,0.0,181500.0
5196,1.1345036,-0.7875416,0,-1.512997,0.0,0.0,-1.7165006,0.0,88700.0
12794,-0.68086463,-0.5509424,5,-1.5142509,1.0,0.0,1.0309999,-0.3028501749038696,67000.0
4044,0.35740978,0.48435032,0,2.217625,0.0,0.0,0.7926008,0.0,500001.0
2286,0.27877948,0.2636824,2,-0.15531236,1.0,0.0,-0.043297898,-0.07765617966651917,75100.0
16672,-1.0064436,-2.4692168,2,-1.5173104,0.0,1.0,1.5270873,-0.7586551904678345,42500.0
4418,1.8225651,0.6471669,0,-0.27001724,0.0,0.0,-0.492124,0.0,189800.0
15722,1.4414437,-0.37823617,1,0.99314654,0.0,0.0,1.4315648,0.993146538734436,400000.0
9727,-0.76203185,0.29485127,1,0.8272098,0.0,0.0,-0.6303602,0.8272097706794739,231900.0
12479,-0.68086463,-1.9679285,5,-1.8862598,1.0,0.0,1.2842876,-0.3772519588470459,85000.0
14662,0.35740978,0.42884657,4,0.6497838,0.0,1.0,0.23223908,0.16244594752788544,175300.0
13865,-1.4165713,0.8418273,0,0.09742674,1.0,0.0,-0.13801192,0.0,105100.0
17910,0.4358511,-0.32556787,1,0.6528015,0.0,0.0,0.28452426,0.652801513671875,242700.0
3507,0.35740978,-0.7299054,0,0.912058,0.0,0.0,0.32597846,0.0,210300.0
4054,0.19995128,-0.21043222,0,-0.5573047,0.0,0.0,-0.11143378,0.0,360600.0
18241,1.1345036,-0.028259838,1,0.14715666,0.0,0.0,0.16694975,0.14715665578842163,327700.0
17549,1.3648887,-0.6270928,1,-0.8549334,0.0,0.0,-1.1668888,-0.8549333810806274,174100.0
19731,-0.19743578,-1.7025435,3,-1.1170385,1.0,0.0,0.22054337,-0.3723461627960205,72700.0
10146,-0.76203185,0.06376305,0,0.9564513,0.0,0.0,-0.7288464,0.0,302100.0
13930,-1.4989794,0.28906372,4,-1.4822824,1.0,0.0,2.221911,-0.3705706000328064,86800.0
589,0.12091529,0.6339056,1,0.14043748,0.0,0.0,0.01698104,0.14043748378753662,195800.0
13503,0.9802747,-0.22804168,0,-0.8925956,1.0,0.0,-0.87498885,0.0,70400.0
13432,0.4358511,-0.74508226,0,0.12559013,1.0,0.0,0.054738596,0.0,99500.0
8151,0.5922002,-1.0323786,0,0.12700191,0.0,0.0,0.07521056,0.0,245300.0
14477,-1.0882025,0.34642714,4,0.45318094,0.0,1.0,-0.49315262,0.11329523473978043,277800.0
5431,0.51411223,-0.33244586,0,0.1423997,0.0,0.0,0.07320943,0.0,310000.0
7195,1.1345036,-0.37823617,0,-1.1814934,0.0,0.0,-1.3404086,0.0,153300.0
1313,0.5922002,-0.9940503,1,-0.7760777,1.0,0.0,-0.4595934,-0.7760776877403259,108500.0
10276,-0.5190162,-1.040097,0,-0.2862268,0.0,0.0,0.14855635,0.0,113900.0
12098,-1.0882025,1.689356,0,0.44233337,1.0,0.0,-0.48134828,0.0,184500.0
2994,-0.68086463,-2.6954803,2,-1.8006679,1.0,0.0,1.226011,-0.9003339409828186,50000.0
2617,-0.2775492,0.21616466,3,-0.015826588,0.0,1.0,0.004392657,-0.005275529498855273,73600.0
6782,1.5178846,-1.0581748,0,0.1413486,0.0,0.0,0.21455087,0.0,263600.0
8395,-0.19743578,-2.5148902,0,0.81018764,0.0,0.0,-0.15996003,0.0,175000.0
11335,-0.35785517,-0.059811313,0,0.93294084,0.0,0.0,-0.33385772,0.0,231400.0
15454,-1.0882025,0.92635834,4,-0.6261036,0.0,1.0,0.68132746,-0.1565258949995041,111400.0
11672,0.51411223,0.7995495,0,0.6097201,0.0,0.0,0.31346458,0.0,214100.0
19500,-0.35785517,0.049124688,5,-0.27059224,1.0,0.0,0.096832834,-0.05411844849586487,98300.0
5817,1.2882162,-0.107579865,0,0.34336933,0.0,0.0,0.44233394,0.0,260500.0
8072,1.8225651,0.31269383,0,0.41042623,0.0,1.0,0.7480285,0.0,268200.0
20541,-1.2521273,1.7691622,5,0.68423617,1.0,0.0,-0.8567508,0.13684723377227784,226500.0
4349,0.74788505,0.35134995,0,1.6044323,0.0,0.0,1.1999309,0.0,416700.0
1396,-0.68086463,-0.3552126,1,0.14323989,0.0,0.0,-0.097526975,0.14323988556861877,211800.0
8621,-1.0882025,-0.28383878,0,1.7419946,0.0,0.0,-1.8956429,0.0,329300.0
15115,-0.43834656,0.34580904,4,1.0794582,0.0,0.0,-0.4731768,0.269864559173584,151400.0
12138,-1.0064436,-2.6611238,4,-0.7455422,1.0,0.0,0.75034624,-0.18638555705547333,500001.0
11153,-0.8433539,-1.0946188,0,-0.5658504,0.0,0.0,0.47721213,0.0,219000.0
3586,0.27877948,1.0243703,0,-0.3983617,0.0,0.0,-0.11105507,0.0,240000.0
1385,-1.4989794,0.5036079,1,0.55757403,0.0,0.0,-0.835792,0.5575740337371826,287700.0
7626,0.041660286,0.34272146,0,0.15747146,0.0,0.0,0.006560306,0.0,168600.0
4733,1.6704355,0.8189399,0,-0.3554464,0.0,0.0,-0.5937503,0.0,338100.0
1610,-1.0064436,1.3860519,1,0.5949999,0.0,0.0,-0.59883386,0.5949999094009399,252400.0
13251,-1.0064436,0.23980562,0,-0.68737996,1.0,0.0,0.6918092,0.0,119300.0
19542,0.8254944,-2.6809924,5,-1.4380109,1.0,0.0,-1.18707,-0.28760218620300293,450000.0
679,0.51411223,0.3702551,1,0.55695844,0.0,0.0,0.28633913,0.5569584369659424,205200.0
1735,0.35740978,-0.46764964,1,0.72076863,0.0,0.0,0.25760975,0.7207686305046082,134100.0
7833,-0.037821658,0.5349042,0,-0.4650875,0.0,0.0,0.017590381,0.0,127100.0
17829,-0.5998577,-0.697496,1,1.4382465,0.0,0.0,-0.8627432,1.438246488571167,258500.0
1099,-0.68086463,-0.6081157,3,-0.37284556,1.0,0.0,0.25385734,-0.1242818534374237,93800.0
19831,-0.2775492,-0.944882,2,-1.2054352,1.0,0.0,0.33456758,-0.6027175784111023,84700.0
4534,1.2882162,-0.20674726,0,-0.71788436,0.0,0.0,-0.92479026,0.0,141800.0
11174,-0.19743578,0.17671971,0,-0.434612,0.0,0.0,0.085807964,0.0,205200.0
7999,0.67012244,0.122197226,0,0.95004076,0.0,0.0,0.63664365,0.0,201600.0
6811,0.4358511,0.11779487,0,-0.06942317,0.0,0.0,-0.030258164,0.0,259800.0
3813,-0.19743578,-0.059811313,0,-0.5124297,0.0,0.0,0.10117196,0.0,189900.0
13674,0.4358511,-0.35720438,0,-0.2911749,1.0,0.0,-0.1269089,0.0,138200.0
15483,-1.0882025,-1.0854719,4,-1.0153531,0.0,0.0,1.1049098,-0.25383827090263367,158900.0
561,1.8225651,-0.3552126,1,1.1794193,0.0,0.0,2.1495683,1.1794192790985107,306300.0
5656,0.5922002,-0.33540088,0,0.90878105,0.0,1.0,0.53818035,0.0,368500.0
1832,0.19995128,-0.64508194,1,-0.66046715,0.0,0.0,-0.13206124,-0.6604671478271484,218100.0
8676,0.51411223,-0.24582592,0,0.5099584,0.0,0.0,0.26217586,0.0,282100.0
14335,1.8225651,-2.0568333,4,-1.403532,0.0,1.0,-2.5580285,-0.35088300704956055,116700.0
17109,1.5178846,0.32591715,1,2.2851665,0.0,1.0,3.468619,2.2851665019989014,500001.0
5224,-0.2775492,-1.5077316,0,-1.8332212,0.0,0.0,0.5088091,0.0,100000.0
17007,0.8254944,-0.6147976,1,0.8727148,0.0,1.0,0.7204212,0.8727148175239563,298100.0
10797,-0.8433539,-0.5282262,0,1.0168383,0.0,0.0,-0.85755455,0.0,312500.0
3495,0.51411223,-0.9826382,0,1.1760757,0.0,0.0,0.6046349,0.0,220600.0
1949,-1.0882025,-0.53361535,5,-0.79896915,1.0,0.0,0.8694402,-0.15979382991790772,146100.0
20337,-0.2775492,0.87622744,0,1.1558362,0.0,0.0,-0.32080144,0.0,238100.0
18325,0.8254944,-1.3060743,1,2.2224526,0.0,0.0,1.8346223,2.2224526405334473,500001.0
12382,-1.4989794,2.5124521,4,0.33114788,1.0,0.0,-0.49638388,0.08278696984052658,134500.0
14324,1.8225651,-2.1621602,4,-1.784728,0.0,1.0,-3.252783,-0.4461820125579834,137500.0
3642,0.51411223,0.14327104,0,-0.74134815,0.0,0.0,-0.38113615,0.0,170700.0
15157,-1.0064436,-0.79110825,4,1.358804,0.0,0.0,-1.3675596,0.33970099687576294,180700.0
4743,1.0574557,-0.7136528,0,-0.52785534,0.0,0.0,-0.5581836,0.0,202100.0
3206,0.12091529,-0.29635984,2,-0.5849211,1.0,0.0,-0.07072591,-0.292460560798645,70200.0
17444,0.90295583,0.049124688,2,-0.79538363,0.0,1.0,-0.7181963,-0.3976918160915375,239300.0
14193,-1.334286,0.9889103,4,0.39613095,0.0,1.0,-0.528552,0.09903273731470108,141400.0
15546,-0.5998577,0.5101464,4,0.2140736,0.0,0.0,-0.12841369,0.053518399596214294,177000.0
5033,0.27877948,-0.2780874,0,-1.5232748,0.0,0.0,-0.42465773,0.0,108900.0
18409,-1.0064436,-0.057295058,1,1.3869797,0.0,0.0,-1.3959168,1.3869796991348267,279100.0
531,1.8225651,-1.1182497,1,-0.4920905,0.0,0.0,-0.896867,-0.49209049344062805,190800.0
13613,0.67012244,0.28648302,0,-0.42540652,1.0,0.0,-0.28507444,0.0,83400.0
16833,0.51411223,0.0759644,1,0.47884306,0.0,1.0,0.24617907,0.4788430631160736,241700.0
3007,-1.8297834,-2.6179798,2,-0.32072166,1.0,0.0,0.5868512,-0.16036082804203033,65000.0
7344,0.27877948,-1.2770911,0,-1.1362113,0.0,0.0,-0.31675237,0.0,181500.0
7254,-0.924826,0.74998236,0,-1.0360235,0.0,0.0,0.9581415,0.0,145600.0
10706,-0.19743578,0.3829065,0,-0.8607106,0.0,0.0,0.16993508,0.0,81100.0
13655,-1.9127636,0.45972538,0,-0.106397174,1.0,0.0,0.20351264,0.0,149500.0
2947,0.5922002,-0.47290027,2,-1.5017444,1.0,0.0,-0.88933337,-0.7508721947669983,52900.0
19908,-0.8433539,0.8443456,2,-0.9157605,1.0,0.0,0.77231026,-0.45788025856018066,84600.0
